9358.997461263425 3357.7816287781757 
8854.880326176111 4762.603374643046 
9358.997461263425 3357.7816287781757 
8941.976298200705 4447.938177317942 
9175.198863205229 3730.2845389499157 
9326.175480130174 3435.447817273867 
9193.09361221369 3723.1311298405785 
8916.689857148047 4615.3097336642295 
9349.243102445966 3366.589171556949 
8920.89559875008 4546.328640163395 
8893.829670124102 4666.178006747851 
8857.627769262452 4759.155362926843 
8870.54602992433 4674.452635488786 
9274.664208609613 3523.721191919302 
9168.07646612225 3752.3436155236373 
9032.410114559993 4107.286394415671 
9260.012296489263 3562.4971690421266 
9333.060849523701 3384.4863650690145 
9286.478948316217 3486.978947498424 
9209.594558649474 3664.0758662468284 
9011.7976599987 4183.575954342834 
9016.308632854101 4152.193240984528 
9270.405205485784 3554.5196561436364 
9155.979935608002 3805.210925400082 
9220.964068190098 3639.852760096727 
9252.94075242354 3618.9011756450714 
9027.899141704589 4138.669107773977 
8970.1269199369 4334.038727801994 
9333.946266730323 3383.5685117056532 
9204.630828044126 3714.7482453350185 
9052.558155666731 4062.603819266736 
8866.661266622983 4711.116332221003 
8963.013689485075 4361.055882577001 
8929.296967632377 4498.090444979386 
9256.982483138798 3590.816005414507 
9239.173440160814 3626.8128301510446 
9115.914416356625 3902.273620813776 
9141.441407146878 3838.769727771067 
9299.11260290249 3480.0863104074456 
8901.52934330987 4651.494320120684 
9043.508985943361 4071.9584290090484 
9090.83167699398 3931.6466698282516 
8866.661266622983 4711.116332221003 
8960.266246398738 4364.503894293203 
9160.636680412297 3770.4747950869955 
8978.528288819201 4285.800532617986 
9002.88999386534 4200.8506052369785 
8959.204214348347 4401.452608264026 
9041.997425905867 4099.30888151718 
9157.889237325953 3773.9228068031985 
8954.916194255433 4412.309418759109 
8867.79858683799 4677.900647204989 
8988.489382790558 4271.671506140947 
8954.916194255433 4412.309418759109 
8925.179789544072 4527.7672234550855 
9236.42599707447 3630.2608418672476 
9081.926706823971 3959.1373250852944 
9301.860045988828 3476.6382986912436 
9087.42077166041 3950.5159065905586 
9021.260862953537 4140.957566073564 
8912.255417638164 4647.734836792684 
8916.675259638121 4631.9201919068255 
9001.126464096267 4228.785306879083 
9313.148511706542 3441.6561671367194 
9112.819006460833 3912.5577611140466 
9316.422228781765 3436.448042554163 
9145.700410270718 3807.9712635467317 
9004.032946805897 4187.44313512748 
9220.964068190098 3639.852760096727 
8926.549524546044 4501.538456695589 
9104.170314103747 3923.2901067682 
8971.269872877461 4320.631257692496 
9286.478948316217 3486.978947498424 
9253.772215229023 3602.489418399065 
8929.296967632377 4498.090444979386 
9311.636951669045 3469.006619644852 
9134.205861534581 3842.8386943836335 
9129.607892213106 3862.5035505742567 
8895.106697765756 4652.770536638352 
9142.952967184372 3811.4192752629347 
9271.916765523278 3527.169203635504 
9106.917757190085 3919.842095051998 
9078.964403011616 3972.94107006665 
9131.048498150354 3846.7472406695565 
9058.128309761656 4037.2780455733005 
8992.105759905704 4241.206646146002 
8924.036836603513 4541.174693564585 
8973.743297052048 4303.57386780705 
9071.264729825845 3987.624756693817 
9069.174015634975 4001.349578687055 
9125.39457235439 3891.5374241373624 
9128.464939272542 3875.9110206837563 
9207.243879329493 3673.055244643729 
9089.025749637189 3932.9851129789527 
9061.474342449204 4016.033265314222 
9312.225083059944 3467.830755912469 
8983.928268909385 4282.048795657336 
8973.743297052048 4303.57386780705 
9205.397412927652 3695.4585796051347 
9205.397412927652 3695.4585796051347 
